row.names,value,nme,method,time
4606,2.569364e+03,switch->switch,obs,(02/22/99 07:42:42)
4607,4.786327e+03,switch->local,obs,(02/22/99 07:42:42)
4608,3.250932e+04,switch->corp,obs,(02/22/99 07:42:42)
4609,4.961209e+03,local->fddi,obs,(02/22/99 07:42:42)
4610,5.386384e+03,local->switch,obs,(02/22/99 07:42:42)
4611,1.089226e+01,local->local,obs,(02/22/99 07:42:42)
4612,3.151515e+00,local->corp,obs,(02/22/99 07:42:42)
4613,5.656566e-01,corp->fddi,obs,(02/22/99 07:42:42)
4614,4.265492e+03,corp->switch,obs,(02/22/99 07:42:42)
4615,4.653199e+00,corp->local,obs,(02/22/99 07:42:42)
4616,0.000000e+00,corp->corp,obs,(02/22/99 07:42:42)
4617,8.425263e+03,src fddi,obs,(02/22/99 07:42:42)
4618,3.990354e+04,src switch,obs,(02/22/99 07:42:42)
4619,1.036164e+04,src local,obs,(02/22/99 07:42:42)
4620,4.270710e+03,src corp,obs,(02/22/99 07:42:42)
4621,5.000300e+03,dst fddi,obs,(02/22/99 07:42:42)
4622,1.227718e+04,dst switch,obs,(02/22/99 07:42:42)
4623,1.317091e+04,dst local,obs,(02/22/99 07:42:42)
4624,3.251276e+04,dst corp,obs,(02/22/99 07:42:42)
4625,6.296115e+04,total,obs,(02/22/99 07:42:42)
4651,0.000000e+00,fddi->fddi,obs,(02/22/99 07:47:43)
4652,9.635354e+01,fddi->switch,obs,(02/22/99 07:47:43)
4653,8.839246e+03,fddi->local,obs,(02/22/99 07:47:43)
4654,2.828283e-01,fddi->corp,obs,(02/22/99 07:47:43)
4655,8.886195e+01,switch->fddi,obs,(02/22/99 07:47:43)
4656,2.949461e+03,switch->switch,obs,(02/22/99 07:47:43)
4657,4.188495e+03,switch->local,obs,(02/22/99 07:47:43)
4658,3.696755e+04,switch->corp,obs,(02/22/99 07:47:43)
4659,4.589367e+03,local->fddi,obs,(02/22/99 07:47:43)
4660,1.422855e+03,local->switch,obs,(02/22/99 07:47:43)
4661,5.316498e+00,local->local,obs,(02/22/99 07:47:43)
4662,1.480135e+01,local->corp,obs,(02/22/99 07:47:43)
4663,5.656566e-01,corp->fddi,obs,(02/22/99 07:47:43)
4664,6.316785e+03,corp->switch,obs,(02/22/99 07:47:43)
4665,8.942761e+00,corp->local,obs,(02/22/99 07:47:43)
4666,0.000000e+00,corp->corp,obs,(02/22/99 07:47:43)
4667,8.935882e+03,src fddi,obs,(02/22/99 07:47:43)
4668,4.419437e+04,src switch,obs,(02/22/99 07:47:43)
4669,6.032340e+03,src local,obs,(02/22/99 07:47:43)
4670,6.326293e+03,src corp,obs,(02/22/99 07:47:43)
4671,4.678795e+03,dst fddi,obs,(02/22/99 07:47:43)
4672,1.078545e+04,dst switch,obs,(02/22/99 07:47:43)
4673,1.304200e+04,dst local,obs,(02/22/99 07:47:43)
4674,3.698264e+04,dst corp,obs,(02/22/99 07:47:43)
4675,6.548889e+04,total,obs,(02/22/99 07:47:43)
4701,0.000000e+00,fddi->fddi,obs,(02/22/99 07:52:43)
4702,5.789226e+01,fddi->switch,obs,(02/22/99 07:52:43)
4703,8.517296e+03,fddi->local,obs,(02/22/99 07:52:43)
4704,2.828283e-01,fddi->corp,obs,(02/22/99 07:52:43)
4705,4.538047e+01,switch->fddi,obs,(02/22/99 07:52:43)
4706,2.563721e+03,switch->switch,obs,(02/22/99 07:52:43)
4707,5.508929e+03,switch->local,obs,(02/22/99 07:52:43)
4708,3.414336e+04,switch->corp,obs,(02/22/99 07:52:43)
4709,5.566717e+03,local->fddi,obs,(02/22/99 07:52:43)
4710,1.185545e+03,local->switch,obs,(02/22/99 07:52:43)
4711,1.129630e+01,local->local,obs,(02/22/99 07:52:43)
4712,3.313131e+00,local->corp,obs,(02/22/99 07:52:43)
4713,5.656566e-01,corp->fddi,obs,(02/22/99 07:52:43)
4714,9.573010e+03,corp->switch,obs,(02/22/99 07:52:43)
4715,4.444444e+00,corp->local,obs,(02/22/99 07:52:43)
4716,0.000000e+00,corp->corp,obs,(02/22/99 07:52:43)
4717,8.575471e+03,src fddi,obs,(02/22/99 07:52:43)
4718,4.226139e+04,src switch,obs,(02/22/99 07:52:43)
4719,6.766872e+03,src local,obs,(02/22/99 07:52:43)
4720,9.578020e+03,src corp,obs,(02/22/99 07:52:43)
4721,5.612663e+03,dst fddi,obs,(02/22/99 07:52:43)
4722,1.338017e+04,dst switch,obs,(02/22/99 07:52:43)
4723,1.404197e+04,dst local,obs,(02/22/99 07:52:43)
4724,3.414695e+04,dst corp,obs,(02/22/99 07:52:43)
4725,6.718175e+04,total,obs,(02/22/99 07:52:43)
4751,0.000000e+00,fddi->fddi,obs,(02/22/99 07:57:42)
4752,8.094949e+01,fddi->switch,obs,(02/22/99 07:57:42)
4753,9.463771e+03,fddi->local,obs,(02/22/99 07:57:42)
4754,2.828283e-01,fddi->corp,obs,(02/22/99 07:57:42)
4755,7.105051e+01,switch->fddi,obs,(02/22/99 07:57:42)
4756,2.268549e+03,switch->switch,obs,(02/22/99 07:57:42)
4757,5.122828e+03,switch->local,obs,(02/22/99 07:57:42)
4758,3.898649e+04,switch->corp,obs,(02/22/99 07:57:42)
4759,4.991754e+03,local->fddi,obs,(02/22/99 07:57:42)
4760,1.872081e+03,local->switch,obs,(02/22/99 07:57:42)
4761,2.412121e+01,local->local,obs,(02/22/99 07:57:42)
4762,4.390572e+01,local->corp,obs,(02/22/99 07:57:42)
4763,5.656566e-01,corp->fddi,obs,(02/22/99 07:57:42)
4764,5.697394e+03,corp->switch,obs,(02/22/99 07:57:42)
4765,5.495488e+02,corp->local,obs,(02/22/99 07:57:42)
4766,0.000000e+00,corp->corp,obs,(02/22/99 07:57:42)
4767,9.545003e+03,src fddi,obs,(02/22/99 07:57:42)
4768,4.644892e+04,src switch,obs,(02/22/99 07:57:42)
4769,6.931862e+03,src local,obs,(02/22/99 07:57:42)
4770,6.247508e+03,src corp,obs,(02/22/99 07:57:42)
4771,5.063370e+03,dst fddi,obs,(02/22/99 07:57:42)
4772,9.918973e+03,dst switch,obs,(02/22/99 07:57:42)
4773,1.516027e+04,dst local,obs,(02/22/99 07:57:42)
4774,3.903068e+04,dst corp,obs,(02/22/99 07:57:42)
4775,6.917329e+04,total,obs,(02/22/99 07:57:42)
4801,0.000000e+00,fddi->fddi,obs,(02/22/99 08:02:42)
4802,9.388215e+01,fddi->switch,obs,(02/22/99 08:02:42)
4803,8.542576e+03,fddi->local,obs,(02/22/99 08:02:42)
4804,2.828283e-01,fddi->corp,obs,(02/22/99 08:02:42)
4805,4.399327e+02,switch->fddi,obs,(02/22/99 08:02:42)
4806,3.664845e+03,switch->switch,obs,(02/22/99 08:02:42)
4807,9.435088e+03,switch->local,obs,(02/22/99 08:02:42)
4808,3.849241e+04,switch->corp,obs,(02/22/99 08:02:42)
4809,5.749855e+03,local->fddi,obs,(02/22/99 08:02:42)
4810,1.421377e+03,local->switch,obs,(02/22/99 08:02:42)
4811,6.397306e+00,local->local,obs,(02/22/99 08:02:42)
4812,4.558923e+00,local->corp,obs,(02/22/99 08:02:42)
4813,5.656566e-01,corp->fddi,obs,(02/22/99 08:02:42)
4814,7.546455e+03,corp->switch,obs,(02/22/99 08:02:42)
4815,3.011111e+01,corp->local,obs,(02/22/99 08:02:42)
4816,0.000000e+00,corp->corp,obs,(02/22/99 08:02:42)
4817,8.636741e+03,src fddi,obs,(02/22/99 08:02:42)
4818,5.203228e+04,src switch,obs,(02/22/99 08:02:42)
4819,7.182189e+03,src local,obs,(02/22/99 08:02:42)
4820,7.577131e+03,src corp,obs,(02/22/99 08:02:42)
4821,6.190354e+03,dst fddi,obs,(02/22/99 08:02:42)
4822,1.272656e+04,dst switch,obs,(02/22/99 08:02:42)
4823,1.801417e+04,dst local,obs,(02/22/99 08:02:42)
4824,3.849725e+04,dst corp,obs,(02/22/99 08:02:42)
4825,7.542834e+04,total,obs,(02/22/99 08:02:42)
4851,0.000000e+00,fddi->fddi,obs,(02/22/99 08:07:43)
4852,6.115152e+01,fddi->switch,obs,(02/22/99 08:07:43)
4853,4.509712e+04,fddi->local,obs,(02/22/99 08:07:43)
4854,2.828283e-01,fddi->corp,obs,(02/22/99 08:07:43)
4855,6.880135e+01,switch->fddi,obs,(02/22/99 08:07:43)
4856,2.226061e+03,switch->switch,obs,(02/22/99 08:07:43)
4857,7.427987e+03,switch->local,obs,(02/22/99 08:07:43)
4858,4.253111e+04,switch->corp,obs,(02/22/99 08:07:43)
4859,1.644568e+04,local->fddi,obs,(02/22/99 08:07:43)
4860,1.807865e+03,local->switch,obs,(02/22/99 08:07:43)
4861,1.129630e+01,local->local,obs,(02/22/99 08:07:43)
4862,4.683502e+00,local->corp,obs,(02/22/99 08:07:43)
4863,5.656566e-01,corp->fddi,obs,(02/22/99 08:07:43)
4864,6.732077e+03,corp->switch,obs,(02/22/99 08:07:43)
4865,3.017508e+01,corp->local,obs,(02/22/99 08:07:43)
4866,0.000000e+00,corp->corp,obs,(02/22/99 08:07:43)
4867,4.515856e+04,src fddi,obs,(02/22/99 08:07:43)
4868,5.225396e+04,src switch,obs,(02/22/99 08:07:43)
4869,1.826953e+04,src local,obs,(02/22/99 08:07:43)
4870,6.762818e+03,src corp,obs,(02/22/99 08:07:43)
4871,1.651505e+04,dst fddi,obs,(02/22/99 08:07:43)
4872,1.082715e+04,dst switch,obs,(02/22/99 08:07:43)
4873,5.256658e+04,dst local,obs,(02/22/99 08:07:43)
4874,4.253607e+04,dst corp,obs,(02/22/99 08:07:43)
4875,1.224449e+05,total,obs,(02/22/99 08:07:43)
4901,0.000000e+00,fddi->fddi,obs,(02/22/99 08:12:43)
4902,7.140067e+01,fddi->switch,obs,(02/22/99 08:12:43)
4903,1.544129e+04,fddi->local,obs,(02/22/99 08:12:43)
4904,2.828283e-01,fddi->corp,obs,(02/22/99 08:12:43)
4905,6.006061e+01,switch->fddi,obs,(02/22/99 08:12:43)
4906,2.993498e+03,switch->switch,obs,(02/22/99 08:12:43)
4907,4.258296e+03,switch->local,obs,(02/22/99 08:12:43)
4908,7.028633e+04,switch->corp,obs,(02/22/99 08:12:43)
4909,7.501603e+03,local->fddi,obs,(02/22/99 08:12:43)
4910,1.037667e+03,local->switch,obs,(02/22/99 08:12:43)
4911,5.063973e+00,local->local,obs,(02/22/99 08:12:43)
4912,4.791246e+00,local->corp,obs,(02/22/99 08:12:43)
4913,5.656566e-01,corp->fddi,obs,(02/22/99 08:12:43)
4914,5.837128e+03,corp->switch,obs,(02/22/99 08:12:43)
4915,1.120202e+01,corp->local,obs,(02/22/99 08:12:43)
4916,0.000000e+00,corp->corp,obs,(02/22/99 08:12:43)
4917,1.551297e+04,src fddi,obs,(02/22/99 08:12:43)
4918,7.759819e+04,src switch,obs,(02/22/99 08:12:43)
4919,8.549125e+03,src local,obs,(02/22/99 08:12:43)
4920,5.848896e+03,src corp,obs,(02/22/99 08:12:43)
4921,7.562229e+03,dst fddi,obs,(02/22/99 08:12:43)
4922,9.939694e+03,dst switch,obs,(02/22/99 08:12:43)
4923,1.971585e+04,dst local,obs,(02/22/99 08:12:43)
4924,7.029141e+04,dst corp,obs,(02/22/99 08:12:43)
4925,1.075092e+05,total,obs,(02/22/99 08:12:43)
4951,0.000000e+00,fddi->fddi,obs,(02/22/99 08:17:43)
4952,6.403704e+01,fddi->switch,obs,(02/22/99 08:17:43)
4953,1.481698e+04,fddi->local,obs,(02/22/99 08:17:43)
4954,2.828283e-01,fddi->corp,obs,(02/22/99 08:17:43)
4955,7.276431e+01,switch->fddi,obs,(02/22/99 08:17:43)
4956,2.898451e+03,switch->switch,obs,(02/22/99 08:17:43)
4957,9.897582e+03,switch->local,obs,(02/22/99 08:17:43)
4958,1.480776e+05,switch->corp,obs,(02/22/99 08:17:43)
4959,6.217148e+03,local->fddi,obs,(02/22/99 08:17:43)
4960,1.552650e+03,local->switch,obs,(02/22/99 08:17:43)
4961,5.380741e+02,local->local,obs,(02/22/99 08:17:43)
4962,8.404040e+00,local->corp,obs,(02/22/99 08:17:43)
4963,5.656566e-01,corp->fddi,obs,(02/22/99 08:17:43)
4964,1.054893e+04,corp->switch,obs,(02/22/99 08:17:43)
4965,8.531987e+00,corp->local,obs,(02/22/99 08:17:43)
4966,0.000000e+00,corp->corp,obs,(02/22/99 08:17:43)
4967,1.488130e+04,src fddi,obs,(02/22/99 08:17:43)
4968,1.609464e+05,src switch,obs,(02/22/99 08:17:43)
4969,8.316276e+03,src local,obs,(02/22/99 08:17:43)
4970,1.055802e+04,src corp,obs,(02/22/99 08:17:43)
4971,6.290478e+03,dst fddi,obs,(02/22/99 08:17:43)
4972,1.506406e+04,dst switch,obs,(02/22/99 08:17:43)
4973,2.526116e+04,dst local,obs,(02/22/99 08:17:43)
4974,1.480863e+05,dst corp,obs,(02/22/99 08:17:43)
4975,1.947020e+05,total,obs,(02/22/99 08:17:43)
5001,0.000000e+00,fddi->fddi,obs,(02/22/99 08:22:42)
5002,5.204714e+01,fddi->switch,obs,(02/22/99 08:22:42)
5003,2.180320e+04,fddi->local,obs,(02/22/99 08:22:42)
5004,2.828283e-01,fddi->corp,obs,(02/22/99 08:22:42)
5005,3.919865e+01,switch->fddi,obs,(02/22/99 08:22:42)
5006,4.755717e+03,switch->switch,obs,(02/22/99 08:22:42)
5007,5.676862e+03,switch->local,obs,(02/22/99 08:22:42)
5008,2.120228e+05,switch->corp,obs,(02/22/99 08:22:42)
5009,6.124024e+03,local->fddi,obs,(02/22/99 08:22:42)
5010,1.179993e+03,local->switch,obs,(02/22/99 08:22:42)
5011,2.220875e+01,local->local,obs,(02/22/99 08:22:42)
5012,2.377104e+00,local->corp,obs,(02/22/99 08:22:42)
5013,5.656566e-01,corp->fddi,obs,(02/22/99 08:22:42)
5014,2.118596e+04,corp->switch,obs,(02/22/99 08:22:42)
5015,4.791246e+00,corp->local,obs,(02/22/99 08:22:42)
5016,0.000000e+00,corp->corp,obs,(02/22/99 08:22:42)
5017,2.185553e+04,src fddi,obs,(02/22/99 08:22:42)
5018,2.224946e+05,src switch,obs,(02/22/99 08:22:42)
5019,7.328603e+03,src local,obs,(02/22/99 08:22:42)
5020,2.119132e+04,src corp,obs,(02/22/99 08:22:42)
5021,6.163788e+03,dst fddi,obs,(02/22/99 08:22:42)
5022,2.717372e+04,dst switch,obs,(02/22/99 08:22:42)
5023,2.750706e+04,dst local,obs,(02/22/99 08:22:42)
5024,2.120255e+05,dst corp,obs,(02/22/99 08:22:42)
5025,2.728700e+05,total,obs,(02/22/99 08:22:42)
5051,0.000000e+00,fddi->fddi,obs,(02/22/99 08:27:42)
5052,6.274074e+01,fddi->switch,obs,(02/22/99 08:27:42)
5053,1.465615e+04,fddi->local,obs,(02/22/99 08:27:42)
5054,2.828283e-01,fddi->corp,obs,(02/22/99 08:27:42)
5055,7.052525e+01,switch->fddi,obs,(02/22/99 08:27:42)
5056,3.717980e+03,switch->switch,obs,(02/22/99 08:27:42)
5057,6.400623e+03,switch->local,obs,(02/22/99 08:27:42)
5058,6.480938e+04,switch->corp,obs,(02/22/99 08:27:42)
5059,6.413939e+03,local->fddi,obs,(02/22/99 08:27:42)
5060,1.192781e+03,local->switch,obs,(02/22/99 08:27:42)
5061,5.535354e+00,local->local,obs,(02/22/99 08:27:42)
5062,1.022222e+01,local->corp,obs,(02/22/99 08:27:42)
5063,5.656566e-01,corp->fddi,obs,(02/22/99 08:27:42)
5064,7.089774e+04,corp->switch,obs,(02/22/99 08:27:42)
5065,1.035354e+01,corp->local,obs,(02/22/99 08:27:42)
5066,0.000000e+00,corp->corp,obs,(02/22/99 08:27:42)
5067,1.471918e+04,src fddi,obs,(02/22/99 08:27:42)
5068,7.499851e+04,src switch,obs,(02/22/99 08:27:42)
5069,7.622478e+03,src local,obs,(02/22/99 08:27:42)
5070,7.090866e+04,src corp,obs,(02/22/99 08:27:42)
5071,6.485030e+03,dst fddi,obs,(02/22/99 08:27:42)
5072,7.587124e+04,dst switch,obs,(02/22/99 08:27:42)
5073,2.107266e+04,dst local,obs,(02/22/99 08:27:42)
5074,6.481988e+04,dst corp,obs,(02/22/99 08:27:42)
5075,1.682488e+05,total,obs,(02/22/99 08:27:42)
5101,0.000000e+00,fddi->fddi,obs,(02/22/99 08:32:43)
5102,5.732997e+01,fddi->switch,obs,(02/22/99 08:32:43)
5103,1.052534e+04,fddi->local,obs,(02/22/99 08:32:43)
5104,2.828283e-01,fddi->corp,obs,(02/22/99 08:32:43)
5105,4.179798e+01,switch->fddi,obs,(02/22/99 08:32:43)
5106,4.986337e+03,switch->switch,obs,(02/22/99 08:32:43)
5107,5.053754e+03,switch->local,obs,(02/22/99 08:32:43)
5108,1.663694e+05,switch->corp,obs,(02/22/99 08:32:43)
5109,5.834074e+03,local->fddi,obs,(02/22/99 08:32:43)
5110,9.671178e+02,local->switch,obs,(02/22/99 08:32:43)
5111,1.115488e+01,local->local,obs,(02/22/99 08:32:43)
5112,3.865320e+00,local->corp,obs,(02/22/99 08:32:43)
5113,5.656566e-01,corp->fddi,obs,(02/22/99 08:32:43)
5114,9.206293e+03,corp->switch,obs,(02/22/99 08:32:43)
5115,4.515152e+00,corp->local,obs,(02/22/99 08:32:43)
5116,0.000000e+00,corp->corp,obs,(02/22/99 08:32:43)
5117,1.058295e+04,src fddi,obs,(02/22/99 08:32:43)
5118,1.764513e+05,src switch,obs,(02/22/99 08:32:43)
5119,6.816212e+03,src local,obs,(02/22/99 08:32:43)
5120,9.211374e+03,src corp,obs,(02/22/99 08:32:43)
5121,5.876438e+03,dst fddi,obs,(02/22/99 08:32:43)
5122,1.521708e+04,dst switch,obs,(02/22/99 08:32:43)
5123,1.559476e+04,dst local,obs,(02/22/99 08:32:43)
5124,1.663736e+05,dst corp,obs,(02/22/99 08:32:43)
5125,2.030619e+05,total,obs,(02/22/99 08:32:43)
5151,0.000000e+00,fddi->fddi,obs,(02/22/99 08:37:43)
5152,1.303098e+02,fddi->switch,obs,(02/22/99 08:37:43)
5153,1.916247e+04,fddi->local,obs,(02/22/99 08:37:43)
5154,2.828283e-01,fddi->corp,obs,(02/22/99 08:37:43)
5155,1.216498e+02,switch->fddi,obs,(02/22/99 08:37:43)
5156,2.021353e+04,switch->switch,obs,(02/22/99 08:37:43)
5157,7.431357e+03,switch->local,obs,(02/22/99 08:37:43)
5158,9.459326e+04,switch->corp,obs,(02/22/99 08:37:43)
5159,6.839172e+03,local->fddi,obs,(02/22/99 08:37:43)
5160,1.120566e+03,local->switch,obs,(02/22/99 08:37:43)
5161,8.430976e+00,local->local,obs,(02/22/99 08:37:43)
5162,5.305051e+01,local->corp,obs,(02/22/99 08:37:43)
5163,5.656566e-01,corp->fddi,obs,(02/22/99 08:37:43)
5164,7.018377e+03,corp->switch,obs,(02/22/99 08:37:43)
5165,1.326970e+02,corp->local,obs,(02/22/99 08:37:43)
5166,1.348013e+02,corp->corp,obs,(02/22/99 08:37:43)
5167,1.929307e+04,src fddi,obs,(02/22/99 08:37:43)
5168,1.223598e+05,src switch,obs,(02/22/99 08:37:43)
5169,8.021219e+03,src local,obs,(02/22/99 08:37:43)
5170,7.286441e+03,src corp,obs,(02/22/99 08:37:43)
5171,6.961387e+03,dst fddi,obs,(02/22/99 08:37:43)
5172,2.848278e+04,dst switch,obs,(02/22/99 08:37:43)
5173,2.673496e+04,dst local,obs,(02/22/99 08:37:43)
5174,9.478140e+04,dst corp,obs,(02/22/99 08:37:43)
5175,1.569605e+05,total,obs,(02/22/99 08:37:43)
5201,0.000000e+00,fddi->fddi,obs,(02/22/99 08:42:42)
5202,6.208081e+01,fddi->switch,obs,(02/22/99 08:42:42)
5203,1.343753e+04,fddi->local,obs,(02/22/99 08:42:42)
5204,2.828283e-01,fddi->corp,obs,(02/22/99 08:42:42)
5205,5.055219e+01,switch->fddi,obs,(02/22/99 08:42:42)
5206,2.885643e+03,switch->switch,obs,(02/22/99 08:42:42)
5207,5.778529e+03,switch->local,obs,(02/22/99 08:42:42)
5208,4.156161e+04,switch->corp,obs,(02/22/99 08:42:42)
5209,6.830677e+03,local->fddi,obs,(02/22/99 08:42:42)
5210,1.170172e+03,local->switch,obs,(02/22/99 08:42:42)
5211,6.536364e+01,local->local,obs,(02/22/99 08:42:42)
5212,3.276094e+00,local->corp,obs,(02/22/99 08:42:42)
5213,5.656566e-01,corp->fddi,obs,(02/22/99 08:42:42)
5214,9.095475e+03,corp->switch,obs,(02/22/99 08:42:42)
5215,1.137374e+01,corp->local,obs,(02/22/99 08:42:42)
5216,0.000000e+00,corp->corp,obs,(02/22/99 08:42:42)
5217,1.349990e+04,src fddi,obs,(02/22/99 08:42:42)
5218,5.027633e+04,src switch,obs,(02/22/99 08:42:42)
5219,8.069488e+03,src local,obs,(02/22/99 08:42:42)
5220,9.107414e+03,src corp,obs,(02/22/99 08:42:42)
5221,6.881795e+03,dst fddi,obs,(02/22/99 08:42:42)
5222,1.321337e+04,dst switch,obs,(02/22/99 08:42:42)
5223,1.929280e+04,dst local,obs,(02/22/99 08:42:42)
5224,4.156516e+04,dst corp,obs,(02/22/99 08:42:42)
5225,8.095313e+04,total,obs,(02/22/99 08:42:42)
5251,0.000000e+00,fddi->fddi,obs,(02/22/99 08:47:42)
5252,7.693266e+01,fddi->switch,obs,(02/22/99 08:47:42)
5253,1.485958e+04,fddi->local,obs,(02/22/99 08:47:42)
5254,2.828283e-01,fddi->corp,obs,(02/22/99 08:47:42)
5255,8.754209e+01,switch->fddi,obs,(02/22/99 08:47:42)
5256,2.577239e+03,switch->switch,obs,(02/22/99 08:47:42)
5257,7.349488e+03,switch->local,obs,(02/22/99 08:47:42)
5258,5.917785e+04,switch->corp,obs,(02/22/99 08:47:42)
5259,7.305081e+03,local->fddi,obs,(02/22/99 08:47:42)
5260,1.207027e+03,local->switch,obs,(02/22/99 08:47:42)
5261,5.158249e+00,local->local,obs,(02/22/99 08:47:42)
5262,2.518519e+00,local->corp,obs,(02/22/99 08:47:42)
5263,5.656566e-01,corp->fddi,obs,(02/22/99 08:47:42)
5264,1.624284e+04,corp->switch,obs,(02/22/99 08:47:42)
5265,5.528620e+00,corp->local,obs,(02/22/99 08:47:42)
5266,0.000000e+00,corp->corp,obs,(02/22/99 08:47:42)
5267,1.493679e+04,src fddi,obs,(02/22/99 08:47:42)
5268,6.919212e+04,src switch,obs,(02/22/99 08:47:42)
5269,8.519785e+03,src local,obs,(02/22/99 08:47:42)
5270,1.624894e+04,src corp,obs,(02/22/99 08:47:42)
5271,7.393189e+03,dst fddi,obs,(02/22/99 08:47:42)
5272,2.010404e+04,dst switch,obs,(02/22/99 08:47:42)
5273,2.221975e+04,dst local,obs,(02/22/99 08:47:42)
5274,5.918065e+04,dst corp,obs,(02/22/99 08:47:42)
5275,1.088976e+05,total,obs,(02/22/99 08:47:42)
5301,0.000000e+00,fddi->fddi,obs,(02/22/99 08:52:43)
5302,5.416162e+01,fddi->switch,obs,(02/22/99 08:52:43)
5303,1.780166e+04,fddi->local,obs,(02/22/99 08:52:43)
5304,2.828283e-01,fddi->corp,obs,(02/22/99 08:52:43)
5305,4.100337e+01,switch->fddi,obs,(02/22/99 08:52:43)
5306,5.782646e+03,switch->switch,obs,(02/22/99 08:52:43)
5307,7.399360e+03,switch->local,obs,(02/22/99 08:52:43)
5308,4.407281e+04,switch->corp,obs,(02/22/99 08:52:43)
5309,8.003182e+03,local->fddi,obs,(02/22/99 08:52:43)
5310,1.306192e+03,local->switch,obs,(02/22/99 08:52:43)
5311,1.166667e+01,local->local,obs,(02/22/99 08:52:43)
5312,3.423906e+01,local->corp,obs,(02/22/99 08:52:43)
5313,5.656566e-01,corp->fddi,obs,(02/22/99 08:52:43)
5314,1.693345e+05,corp->switch,obs,(02/22/99 08:52:43)
5315,1.659461e+02,corp->local,obs,(02/22/99 08:52:43)
5316,0.000000e+00,corp->corp,obs,(02/22/99 08:52:43)
5317,1.785610e+04,src fddi,obs,(02/22/99 08:52:43)
5318,5.729582e+04,src switch,obs,(02/22/99 08:52:43)
5319,9.355279e+03,src local,obs,(02/22/99 08:52:43)
5320,1.695010e+05,src corp,obs,(02/22/99 08:52:43)
5321,8.044751e+03,dst fddi,obs,(02/22/99 08:52:43)
5322,1.764775e+05,dst switch,obs,(02/22/99 08:52:43)
5323,2.537863e+04,dst local,obs,(02/22/99 08:52:43)
5324,4.410733e+04,dst corp,obs,(02/22/99 08:52:43)
5325,2.540082e+05,total,obs,(02/22/99 08:52:43)
5351,0.000000e+00,fddi->fddi,obs,(02/22/99 08:57:43)
5352,1.549630e+02,fddi->switch,obs,(02/22/99 08:57:43)
5353,2.079991e+04,fddi->local,obs,(02/22/99 08:57:43)
5354,2.828283e-01,fddi->corp,obs,(02/22/99 08:57:43)
5355,1.822088e+02,switch->fddi,obs,(02/22/99 08:57:43)
5356,7.927646e+03,switch->switch,obs,(02/22/99 08:57:43)
5357,8.897350e+03,switch->local,obs,(02/22/99 08:57:43)
5358,5.345574e+04,switch->corp,obs,(02/22/99 08:57:43)
5359,9.903428e+03,local->fddi,obs,(02/22/99 08:57:43)
5360,1.573673e+03,local->switch,obs,(02/22/99 08:57:43)
5361,2.412121e+01,local->local,obs,(02/22/99 08:57:43)
5362,2.106667e+02,local->corp,obs,(02/22/99 08:57:43)
5363,5.656566e-01,corp->fddi,obs,(02/22/99 08:57:43)
5364,1.060137e+04,corp->switch,obs,(02/22/99 08:57:43)
5365,1.868249e+02,corp->local,obs,(02/22/99 08:57:43)
5366,0.000000e+00,corp->corp,obs,(02/22/99 08:57:43)
5367,2.095515e+04,src fddi,obs,(02/22/99 08:57:43)
5368,7.046295e+04,src switch,obs,(02/22/99 08:57:43)
5369,1.171189e+04,src local,obs,(02/22/99 08:57:43)
5370,1.078876e+04,src corp,obs,(02/22/99 08:57:43)
5371,1.008620e+04,dst fddi,obs,(02/22/99 08:57:43)
5372,2.025765e+04,dst switch,obs,(02/22/99 08:57:43)
5373,2.990821e+04,dst local,obs,(02/22/99 08:57:43)
5374,5.366669e+04,dst corp,obs,(02/22/99 08:57:43)
5375,1.139188e+05,total,obs,(02/22/99 08:57:43)
5401,0.000000e+00,fddi->fddi,obs,(02/22/99 09:02:43)
5402,8.836027e+01,fddi->switch,obs,(02/22/99 09:02:43)
5403,1.410123e+04,fddi->local,obs,(02/22/99 09:02:43)
5404,2.828283e-01,fddi->corp,obs,(02/22/99 09:02:43)
5405,4.335253e+02,switch->fddi,obs,(02/22/99 09:02:43)
5406,9.911973e+03,switch->switch,obs,(02/22/99 09:02:43)
5407,9.393330e+03,switch->local,obs,(02/22/99 09:02:43)
5408,4.484176e+04,switch->corp,obs,(02/22/99 09:02:43)
5409,7.689455e+03,local->fddi,obs,(02/22/99 09:02:43)
5410,1.931125e+03,local->switch,obs,(02/22/99 09:02:43)
5411,5.158249e+00,local->local,obs,(02/22/99 09:02:43)
5412,2.564310e+01,local->corp,obs,(02/22/99 09:02:43)
5413,5.656566e-01,corp->fddi,obs,(02/22/99 09:02:43)
5414,1.475674e+04,corp->switch,obs,(02/22/99 09:02:43)
5415,2.116902e+02,corp->local,obs,(02/22/99 09:02:43)
5416,0.000000e+00,corp->corp,obs,(02/22/99 09:02:43)
5417,1.418987e+04,src fddi,obs,(02/22/99 09:02:43)
5418,6.458059e+04,src switch,obs,(02/22/99 09:02:43)
5419,9.651380e+03,src local,obs,(02/22/99 09:02:43)
5420,1.496900e+04,src corp,obs,(02/22/99 09:02:43)
5421,8.123545e+03,dst fddi,obs,(02/22/99 09:02:43)
5422,2.668820e+04,dst switch,obs,(02/22/99 09:02:43)
5423,2.371141e+04,dst local,obs,(02/22/99 09:02:43)
5424,4.486769e+04,dst corp,obs,(02/22/99 09:02:43)
